"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2012년 08월 17일","13,247.0","13,228.0","13,256.0","13,213.0","63.24K","0.17%"
"2012년 08월 16일","13,225.0","13,137.0","13,246.0","13,120.0","96.19K","0.69%"
"2012년 08월 15일","13,135.0","13,130.0","13,170.0","13,099.0","80.31K","0.02%"
"2012년 08월 14일","13,133.0","13,132.0","13,191.0","13,104.0","89.23K","-0.03%"
"2012년 08월 13일","13,137.0","13,160.0","13,183.0","13,073.0","89.32K","-0.27%"
"2012년 08월 10일","13,172.0","13,134.0","13,175.0","13,051.0","88.44K","0.26%"
"2012년 08월 09일","13,138.0","13,123.0","13,185.0","13,082.0","83.05K","0.14%"
"2012년 08월 08일","13,120.0","13,117.0","13,156.0","13,046.0","82.21K","0.01%"
"2012년 08월 07일","13,119.0","13,065.0","13,160.0","13,048.0","75.64K","0.40%"
"2012년 08월 06일","13,067.0","13,064.0","13,133.0","13,034.0","72.42K","0.09%"
"2012년 08월 03일","13,055.0","12,829.0","13,080.0","12,813.0","109.32K","1.75%"
"2012년 08월 02일","12,831.0","12,917.0","13,030.0","12,721.0","161.52K","-0.71%"
"2012년 08월 01일","12,923.0","12,940.0","13,023.0","12,895.0","109.96K","-0.20%"
"2012년 07월 31일","12,949.0","12,999.0","13,056.0","12,933.0","104.42K","-0.40%"
"2012년 07월 30일","13,001.0","13,018.0","13,072.0","12,983.0","104.69K","-0.25%"
"2012년 07월 27일","13,033.0","12,824.0","13,061.0","12,811.0","151.37K","1.62%"
"2012년 07월 26일","12,825.0","12,636.0","12,876.0","12,584.0","157.81K","1.49%"
"2012년 07월 25일","12,637.0","12,524.0","12,675.0","12,472.0","132.36K","0.90%"
"2012년 07월 24일","12,524.0","12,646.0","12,670.0","12,462.0","141.55K","-0.96%"
"2012년 07월 23일","12,645.0","12,756.0","12,756.0","12,521.0","145.13K","-1.00%"
"2012년 07월 20일","12,773.0","12,882.0","12,884.0","12,751.0","119.05K","-0.83%"
"2012년 07월 19일","12,880.0","12,862.0","12,936.0","12,835.0","113.53K","0.16%"
"2012년 07월 18일","12,860.0","12,739.0","12,867.0","12,686.0","107.06K","0.97%"
"2012년 07월 17일","12,737.0","12,650.0","12,766.0","12,578.0","128.91K","0.70%"
"2012년 07월 16일","12,648.0","12,714.0","12,718.0","12,624.0","90.02K","-0.50%"
"2012년 07월 13일","12,712.0","12,500.0","12,723.0","12,500.0","116.89K","1.68%"
"2012년 07월 12일","12,502.0","12,538.0","12,564.0","12,425.0","125.96K","-0.27%"
"2012년 07월 11일","12,536.0","12,583.0","12,651.0","12,469.0","136.18K","-0.39%"
"2012년 07월 10일","12,585.0","12,686.0","12,767.0","12,543.0","151.05K","-0.79%"
"2012년 07월 09일","12,685.0","12,708.0","12,720.0","12,622.0","99.35K","-0.33%"
"2012년 07월 06일","12,727.0","12,830.0","12,851.0","12,640.0","142.80K","-0.82%"
"2012년 07월 05일","12,832.0","12,867.0","12,917.0","12,783.0","122.42K","-0.08%"
"2012년 07월 04일","12,842.0","12,862.0","12,874.0","12,836.0","-","-0.19%"
"2012년 07월 03일","12,867.0","12,780.0","12,877.0","12,750.0","62.50K","0.71%"
"2012년 07월 02일","12,776.0","12,827.0","12,850.0","12,724.0","117.49K","-0.25%"
"2012년 06월 29일","12,808.0","12,530.0","12,834.0","12,479.0","143.93K","2.25%"
"2012년 06월 28일","12,526.0","12,555.0","12,570.0","12,376.0","175.59K","-0.22%"
"2012년 06월 27일","12,553.0","12,485.0","12,577.0","12,457.0","103.95K","0.54%"
"2012년 06월 26일","12,486.0","12,433.0","12,507.0","12,380.0","116.67K","0.44%"
"2012년 06월 25일","12,431.0","12,566.0","12,566.0","12,387.0","120.33K","-1.09%"
"2012년 06월 22일","12,568.0","12,498.0","12,606.0","12,496.0","118.56K","0.53%"
"2012년 06월 21일","12,502.0","12,761.0","12,791.0","12,492.0","172.17K","-2.04%"
"2012년 06월 20일","12,763.0","12,758.0","12,808.0","12,671.0","169.23K","0.01%"
"2012년 06월 19일","12,762.0","12,685.0","12,829.0","12,657.0","108.77K","0.60%"
"2012년 06월 18일","12,686.0","12,778.0","12,803.0","12,621.0","133.89K","-0.34%"
"2012년 06월 15일","12,729.9","12,674.0","12,733.0","12,661.0","1.61K","0.43%"
"2012년 06월 14일","12,676.0","12,505.0","12,702.0","12,460.0","19.74K","1.40%"
"2012년 06월 13일","12,501.0","12,576.0","12,600.0","12,453.0","26.92K","-0.67%"
"2012년 06월 12일","12,585.0","12,391.0","12,589.0","12,360.0","40.57K","1.64%"
"2012년 06월 11일","12,382.0","12,661.0","12,752.0","12,381.0","50.70K","-1.53%"
"2012년 06월 08일","12,575.0","12,475.0","12,581.0","12,384.0","59.48K","0.77%"
"2012년 06월 07일","12,479.0","12,421.0","12,548.0","12,409.0","151.82K","0.48%"
"2012년 06월 06일","12,419.0","12,127.0","12,422.0","12,111.0","166.24K","2.42%"
"2012년 06월 05일","12,126.0","12,064.0","12,134.0","12,034.0","135.76K","0.52%"
"2012년 06월 04일","12,063.0","12,104.0","12,132.0","11,985.0","150.52K","-0.33%"
"2012년 06월 01일","12,103.0","12,370.0","12,380.0","12,095.0","248.26K","-2.26%"
"2012년 05월 31일","12,383.0","12,382.0","12,479.0","12,307.0","199.43K","0.02%"
"2012년 05월 30일","12,381.0","12,583.0","12,588.0","12,376.0","192.58K","-1.61%"
"2012년 05월 29일","12,583.0","12,466.0","12,599.0","12,444.0","167.97K","0.98%"
"2012년 05월 28일","12,461.0","12,494.0","12,526.0","12,457.0","-","0.26%"
"2012년 05월 25일","12,429.0","12,538.0","12,586.0","12,401.0","135.47K","-0.85%"
"2012년 05월 24일","12,536.0","12,464.0","12,543.0","12,389.0","174.74K","0.56%"
"2012년 05월 23일","12,466.0","12,480.0","12,486.0","12,286.0","190.77K","-0.09%"
"2012년 05월 22일","12,477.0","12,489.0","12,553.0","12,423.0","155.36K","-0.10%"
"2012년 05월 21일","12,490.0","12,335.0","12,493.0","12,305.0","131.26K","1.26%"
"2012년 05월 18일","12,335.0","12,422.0","12,480.0","12,318.0","184.65K","-0.63%"
"2012년 05월 17일","12,413.0","12,575.0","12,644.0","12,409.0","193.05K","-1.28%"
"2012년 05월 16일","12,574.0","12,607.0","12,704.0","12,545.0","179.35K","-0.25%"
"2012년 05월 15일","12,605.0","12,662.0","12,759.0","12,573.0","190.66K","-0.40%"
"2012년 05월 14일","12,655.0","12,752.0","12,798.0","12,627.0","160.95K","-1.04%"
"2012년 05월 11일","12,788.0","12,833.0","12,883.0","12,723.0","130.53K","-0.36%"
"2012년 05월 10일","12,834.0","12,795.0","12,892.0","12,741.0","150.74K","0.30%"
"2012년 05월 09일","12,795.0","12,875.0","12,884.0","12,700.0","208.76K","-0.56%"
"2012년 05월 08일","12,867.0","12,955.0","12,975.0","12,755.0","172.63K","-0.71%"
"2012년 05월 07일","12,959.0","12,870.0","12,992.0","12,779.0","112.56K","0.02%"
"2012년 05월 04일","12,957.0","13,144.0","13,168.0","12,952.0","139.19K","-1.42%"
"2012년 05월 03일","13,143.0","13,201.0","13,248.0","13,118.0","121.91K","-0.46%"
"2012년 05월 02일","13,204.0","13,219.0","13,252.0","13,135.0","109.26K","-0.11%"
"2012년 05월 01일","13,218.0","13,166.0","13,284.0","13,105.0","82.61K","0.48%"
"2012년 04월 30일","13,155.0","13,177.0","13,198.0","13,119.0","89.74K","-0.07%"
"2012년 04월 27일","13,164.0","13,160.0","13,211.0","13,088.0","112.04K","0.03%"
"2012년 04월 26일","13,160.0","13,041.0","13,172.0","12,998.0","117.17K","0.92%"
"2012년 04월 25일","13,040.0","12,968.0","13,056.0","12,956.0","123.03K","0.63%"
"2012년 04월 24일","12,959.0","12,870.0","12,995.0","12,870.0","110.15K","0.68%"
"2012년 04월 23일","12,871.0","12,967.0","12,978.0","12,786.0","124.25K","-0.90%"
"2012년 04월 20일","12,988.0","12,909.0","13,027.0","12,876.0","110.59K","0.67%"
"2012년 04월 19일","12,902.0","12,964.0","13,057.0","12,837.0","171.26K","-0.42%"
"2012년 04월 18일","12,957.0","13,026.0","13,049.0","12,952.0","120.68K","-0.51%"
"2012년 04월 17일","13,024.0","12,850.0","13,070.0","12,816.0","121.34K","1.35%"
"2012년 04월 16일","12,850.0","12,790.0","12,925.0","12,748.0","150.55K","0.48%"
"2012년 04월 13일","12,788.0","12,949.0","12,971.0","12,775.0","132.09K","-1.25%"
"2012년 04월 12일","12,950.0","12,744.0","12,955.0","12,737.0","121.45K","1.62%"
"2012년 04월 11일","12,744.0","12,686.0","12,785.0","12,686.0","113.73K","0.50%"
"2012년 04월 10일","12,680.0","12,850.0","12,899.0","12,648.0","164.14K","-1.32%"
"2012년 04월 09일","12,850.0","12,860.0","12,916.0","12,825.0","75.10K","-0.99%"
"2012년 04월 06일","12,978.0","12,978.0","13,012.0","12,831.0","8.89K","0.00%"
"2012년 04월 05일","12,978.0","13,001.0","13,038.0","12,929.0","93.92K","-0.21%"
"2012년 04월 04일","13,005.0","13,133.0","13,135.0","12,951.0","116.97K","-0.97%"
"2012년 04월 03일","13,132.0","13,187.0","13,200.0","13,063.0","110.39K","-0.43%"
"2012년 04월 02일","13,189.0","13,171.0","13,229.0","13,082.0","111.06K","0.36%"
"2012년 03월 30일","13,142.0","13,076.0","13,158.0","13,067.0","88.40K","0.49%"
"2012년 03월 29일","13,078.0","13,051.0","13,087.0","12,965.0","108.22K","0.19%"
"2012년 03월 28일","13,053.0","13,124.0","13,177.0","13,003.0","117.87K","-0.54%"
"2012년 03월 27일","13,124.0","13,197.0","13,245.0","13,122.0","87.24K","-0.58%"
"2012년 03월 26일","13,200.0","13,030.0","13,204.0","13,021.0","97.62K","1.29%"
"2012년 03월 23일","13,032.0","13,002.0","13,041.0","12,932.0","85.78K","0.24%"
"2012년 03월 22일","13,001.0","13,070.0","13,091.0","12,948.0","117.68K","-0.50%"
"2012년 03월 21일","13,066.0","13,109.0","13,160.0","13,042.0","100.58K","-0.32%"
"2012년 03월 20일","13,108.0","13,166.0","13,176.0","13,052.0","105.43K","-0.45%"
"2012년 03월 19일","13,167.0","13,163.0","13,208.0","13,123.0","97.57K","-1.02%"
"2012년 03월 16일","13,302.8","13,233.0","13,280.0","13,226.0","2.12K","0.49%"
"2012년 03월 15일","13,238.0","13,190.0","13,253.0","13,166.0","21.27K","0.33%"
"2012년 03월 14일","13,195.0","13,178.0","13,220.0","13,146.0","25.06K","0.14%"
"2012년 03월 13일","13,176.0","12,969.0","13,182.0","12,960.0","37.65K","1.62%"
"2012년 03월 12일","12,966.0","12,922.0","12,971.0","12,881.0","48.53K","0.27%"
"2012년 03월 09일","12,931.0","12,908.0","12,965.0","12,884.0","56.88K","0.15%"
"2012년 03월 08일","12,911.0","12,837.0","12,949.0","12,823.0","87.97K","0.55%"
"2012년 03월 07일","12,841.0","12,741.0","12,849.0","12,741.0","119.86K","0.76%"
"2012년 03월 06일","12,744.0","12,957.0","12,973.0","12,721.0","160.57K","-1.67%"
"2012년 03월 05일","12,961.0","12,960.0","12,975.0","12,867.0","108.91K","-0.05%"
"2012년 03월 02일","12,968.0","12,974.0","12,994.0","12,912.0","88.58K","-0.04%"
"2012년 03월 01일","12,973.0","12,925.0","13,025.0","12,890.0","127.38K","0.28%"
"2012년 02월 29일","12,937.0","12,995.0","13,042.0","12,907.0","144.50K","-0.46%"
"2012년 02월 28일","12,997.0","12,972.0","13,023.0","12,938.0","105.02K","0.22%"
"2012년 02월 27일","12,969.0","12,959.0","13,009.0","12,861.0","129.23K","0.06%"
"2012년 02월 24일","12,961.0","12,976.0","13,015.0","12,928.0","82.41K","-0.10%"
"2012년 02월 23일","12,974.0","12,919.0","12,980.0","12,859.0","128.86K","0.45%"
"2012년 02월 22일","12,916.0","12,941.0","12,977.0","12,891.0","95.44K","-0.22%"
"2012년 02월 21일","12,945.0","12,941.0","12,949.0","12,935.0","115.31K","-0.15%"
"2012년 02월 20일","12,964.0","13,007.0","13,010.0","12,957.0","-","0.27%"
"2012년 02월 17일","12,929.0","12,870.0","12,945.0","12,860.0","80.41K","0.46%"
"2012년 02월 16일","12,870.0","12,759.0","12,893.0","12,700.0","136.40K","0.84%"
"2012년 02월 15일","12,763.0","12,839.0","12,931.0","12,729.0","146.65K","-0.60%"
"2012년 02월 14일","12,840.0","12,834.0","12,857.0","12,751.0","105.54K","0.04%"
"2012년 02월 13일","12,835.0","12,834.0","12,836.0","12,829.0","88.09K","0.53%"
"2012년 02월 10일","12,767.0","12,841.0","12,842.0","12,704.0","93.78K","-0.58%"
"2012년 02월 09일","12,842.0","12,841.0","12,842.0","12,833.0","104.11K","-0.01%"
"2012년 02월 08일","12,843.0","12,840.0","12,841.0","12,822.0","78.25K","0.09%"
"2012년 02월 07일","12,831.0","12,776.0","12,851.0","12,729.0","82.69K","0.43%"
"2012년 02월 06일","12,776.0","12,780.0","12,794.0","12,722.0","71.11K","-0.13%"
"2012년 02월 03일","12,793.0","12,667.0","12,833.0","12,645.0","86.88K","1.00%"
"2012년 02월 02일","12,666.0","12,656.0","12,701.0","12,622.0","80.64K","0.10%"
"2012년 02월 01일","12,653.0","12,579.0","12,735.0","12,550.0","100.93K","0.60%"
"2012년 01월 31일","12,577.0","12,609.0","12,683.0","12,511.0","97.23K","-0.20%"
"2012년 01월 30일","12,602.0","12,625.0","12,639.0","12,476.0","99.40K","-0.10%"
"2012년 01월 27일","12,614.0","12,680.0","12,720.0","12,576.0","97.07K","-0.55%"
"2012년 01월 26일","12,684.0","12,694.0","12,786.0","12,639.0","97.49K","-0.03%"
"2012년 01월 25일","12,688.0","12,627.0","12,725.0","12,522.0","110.23K","0.49%"
"2012년 01월 24일","12,626.0","12,650.0","12,653.0","12,561.0","79.41K","-0.19%"
"2012년 01월 23일","12,650.0","12,633.0","12,709.0","12,611.0","82.62K","-0.03%"
"2012년 01월 20일","12,654.0","12,594.0","12,668.0","12,553.0","74.61K","0.53%"
"2012년 01월 19일","12,587.0","12,594.0","12,596.0","12,581.0","84.06K","0.66%"
"2012년 01월 18일","12,504.0","12,506.0","12,512.0","12,503.0","99.40K","0.68%"
"2012년 01월 17일","12,420.0","12,350.0","12,514.0","12,327.0","100.80K","0.07%"
"2012년 01월 16일","12,411.0","12,369.0","12,419.0","12,327.0","-","0.17%"
"2012년 01월 13일","12,390.0","12,413.0","12,440.0","12,248.0","113.71K","-0.19%"
"2012년 01월 12일","12,413.0","12,390.0","12,465.0","12,323.0","95.10K","0.20%"
"2012년 01월 11일","12,388.0","12,386.0","12,409.0","12,338.0","89.76K","-0.02%"
"2012년 01월 10일","12,390.0","12,335.0","12,463.0","12,327.0","90.61K","0.43%"
"2012년 01월 09일","12,337.0","12,312.0","12,352.0","12,252.0","88.48K","0.23%"
"2012년 01월 06일","12,309.0","12,333.0","12,408.0","12,272.0","96.12K","-0.18%"
"2012년 01월 05일","12,331.0","12,360.0","12,373.0","12,219.0","108.63K","-0.20%"
"2012년 01월 04일","12,356.0","12,336.0","12,366.0","12,273.0","77.34K","0.15%"
"2012년 01월 03일","12,338.0","12,352.0","12,415.0","12,322.0","91.13K","1.54%"
"2012년 01월 02일","12,151.0","12,151.0","12,151.0","12,151.0","-","0.01%"
"2011년 12월 30일","12,150.0","12,208.0","12,250.0","12,134.0","45.35K","-0.55%"
"2011년 12월 29일","12,217.0","12,080.0","12,229.0","12,078.0","60.96K","1.13%"
"2011년 12월 28일","12,081.0","12,217.0","12,254.0","12,068.0","64.68K","-1.13%"
"2011년 12월 27일","12,219.0","12,235.0","12,260.0","12,187.0","35.17K","0.02%"
"2011년 12월 26일","12,217.0","12,217.0","12,217.0","12,217.0","-","0.00%"
"2011년 12월 23일","12,217.0","12,110.0","12,230.0","12,101.0","43.87K","0.94%"
"2011년 12월 22일","12,103.0","12,110.0","12,130.0","12,101.0","69.75K","0.66%"
"2011년 12월 21일","12,024.0","12,027.0","12,158.0","11,928.0","115.84K","-0.06%"
"2011년 12월 20일","12,031.0","11,705.0","12,047.0","11,693.0","109.07K","2.80%"
"2011년 12월 19일","11,703.0","11,793.0","11,857.0","11,661.0","94.47K","-2.06%"
"2011년 12월 16일","11,949.3","11,896.0","11,988.0","11,892.0","0.94K","0.42%"
"2011년 12월 15일","11,899.0","11,830.0","11,968.0","11,765.0","12.03K","0.56%"
"2011년 12월 14일","11,833.0","11,970.0","12,015.0","11,789.0","22.20K","-1.09%"
"2011년 12월 13일","11,964.0","12,012.0","12,144.0","11,900.0","32.18K","-0.39%"
"2011년 12월 12일","12,011.0","12,194.0","12,220.0","11,932.0","47.91K","-1.63%"
"2011년 12월 09일","12,210.0","12,008.0","12,218.0","11,957.0","76.11K","1.65%"
"2011년 12월 08일","12,012.0","12,211.0","12,293.0","11,957.0","135.58K","-1.65%"
"2011년 12월 07일","12,214.0","12,115.0","12,251.0","12,054.0","139.17K","0.84%"
"2011년 12월 06일","12,112.0","12,056.0","12,206.0","11,999.0","116.94K","0.38%"
"2011년 12월 05일","12,066.0","12,056.0","12,070.0","12,048.0","122.51K","0.55%"
"2011년 12월 02일","12,000.0","12,001.0","12,178.0","11,992.0","105.28K","-0.02%"
"2011년 12월 01일","12,003.0","12,017.0","12,069.0","11,961.0","101.46K","-0.26%"
"2011년 11월 30일","12,034.0","11,555.0","12,036.0","11,451.0","157.01K","4.06%"
"2011년 11월 29일","11,565.0","11,497.0","11,615.0","11,454.0","125.53K","0.58%"
"2011년 11월 28일","11,498.0","11,356.0","11,542.0","11,311.0","127.04K","2.78%"
"2011년 11월 25일","11,187.0","11,240.0","11,349.0","11,128.0","67.93K","-0.15%"
"2011년 11월 24일","11,204.0","11,243.0","11,350.0","11,175.0","-","-0.27%"
"2011년 11월 23일","11,234.0","11,450.0","11,467.0","11,215.0","126.74K","-1.86%"
"2011년 11월 22일","11,447.0","11,528.0","11,583.0","11,405.0","124.35K","-0.68%"
"2011년 11월 21일","11,525.0","11,721.0","11,725.0","11,420.0","153.40K","-2.06%"
"2011년 11월 18일","11,767.0","11,741.0","11,859.0","11,696.0","114.43K","0.24%"
"2011년 11월 17일","11,739.0","11,849.0","11,931.0","11,643.0","175.35K","-0.89%"
"2011년 11월 16일","11,845.0","12,041.0","12,083.0","11,842.0","151.39K","-1.60%"
"2011년 11월 15일","12,038.0","12,054.0","12,129.0","11,916.0","119.08K","-0.18%"
"2011년 11월 14일","12,060.0","12,129.0","12,203.0","11,985.0","109.92K","-0.43%"
"2011년 11월 11일","12,112.0","11,855.0","12,142.0","11,823.0","104.05K","2.17%"
"2011년 11월 10일","11,855.0","11,735.0","11,924.0","11,661.0","149.82K","1.05%"
"2011년 11월 09일","11,732.0","12,120.0","12,128.0","11,688.0","173.64K","-3.23%"
"2011년 11월 08일","12,123.0","12,005.0","12,144.0","11,940.0","121.52K","0.97%"
"2011년 11월 07일","12,007.0","11,958.0","12,023.0","11,786.0","108.11K","0.55%"
"2011년 11월 04일","11,941.0","11,981.0","12,008.0","11,790.0","114.79K","-0.29%"
"2011년 11월 03일","11,976.0","11,766.0","12,009.0","11,592.0","137.72K","1.77%"
"2011년 11월 02일","11,768.0","11,675.0","11,818.0","11,617.0","119.67K","0.74%"
"2011년 11월 01일","11,682.0","11,910.0","11,917.0","11,570.0","185.32K","-1.81%"
"2011년 10월 31일","11,897.0","12,152.0","12,160.0","11,883.0","104.72K","-2.23%"
"2011년 10월 28일","12,168.0","12,170.0","12,194.0","12,092.0","82.97K","0.00%"
"2011년 10월 27일","12,168.0","11,806.0","12,228.0","11,806.0","138.91K","3.10%"
"2011년 10월 26일","11,802.0","11,668.0","11,833.0","11,632.0","141.15K","1.20%"
"2011년 10월 25일","11,662.0","11,824.0","11,882.0","11,623.0","147.79K","-1.38%"
"2011년 10월 24일","11,825.0","11,717.0","11,882.0","11,687.0","102.76K","0.58%"
"2011년 10월 21일","11,757.0","11,462.0","11,763.0","11,457.0","114.11K","2.48%"
"2011년 10월 20일","11,472.0","11,445.0","11,525.0","11,330.0","147.71K","0.24%"
"2011년 10월 19일","11,444.0","11,525.0","11,572.0","11,405.0","138.39K","-0.71%"
"2011년 10월 18일","11,526.0","11,295.0","11,590.0","11,219.0","155.44K","1.99%"
"2011년 10월 17일","11,301.0","11,559.0","11,658.0","11,295.0","116.58K","-2.29%"
"2011년 10월 14일","11,566.0","11,394.0","11,589.0","11,359.0","100.47K","1.53%"
"2011년 10월 13일","11,392.0","11,422.0","11,476.0","11,312.0","125.92K","-0.21%"
"2011년 10월 12일","11,416.0","11,317.0","11,560.0","11,257.0","116.01K","0.76%"
"2011년 10월 11일","11,330.0","11,364.0","11,383.0","11,292.0","103.95K","-0.33%"
"2011년 10월 10일","11,368.0","11,080.0","11,375.0","11,080.0","96.50K","2.73%"
"2011년 10월 07일","11,066.0","11,043.0","11,178.0","10,983.0","153.37K","0.18%"
"2011년 10월 06일","11,046.0","10,836.0","11,065.0","10,787.0","145.81K","1.92%"
"2011년 10월 05일","10,838.0","10,691.0","10,882.0","10,619.0","159.60K","1.45%"
"2011년 10월 04일","10,683.0","10,535.0","10,749.0","10,328.0","216.26K","1.46%"
"2011년 10월 03일","10,529.0","10,824.0","10,907.0","10,517.0","181.54K","-2.88%"
"2011년 09월 30일","10,841.0","11,107.0","11,126.0","10,800.0","145.94K","-2.32%"
"2011년 09월 29일","11,099.0","10,970.0","11,199.0","10,890.0","155.59K","1.12%"
"2011년 09월 28일","10,976.0","11,120.0","11,242.0","10,919.0","155.59K","-1.29%"
"2011년 09월 27일","11,120.0","10,969.0","11,289.0","10,945.0","152.97K","1.35%"
"2011년 09월 26일","10,972.0","10,640.0","10,980.0","10,551.0","151.76K","2.57%"
"2011년 09월 23일","10,697.0","10,650.0","10,775.0","10,469.0","167.29K","0.44%"
"2011년 09월 22일","10,650.0","11,000.0","11,037.0","10,512.0","243.85K","-3.24%"
"2011년 09월 21일","11,007.0","11,340.0","11,406.0","11,002.0","159.91K","-2.89%"
"2011년 09월 20일","11,335.0","11,318.0","11,475.0","11,220.0","124.36K","0.11%"
"2011년 09월 19일","11,323.0","11,351.0","11,371.0","11,176.0","123.76K","-1.54%"
"2011년 09월 16일","11,500.5","11,435.0","11,494.0","11,398.0","-","0.42%"
"2011년 09월 15일","11,452.0","11,254.0","11,458.0","11,200.0","20.64K","1.81%"
"2011년 09월 14일","11,248.0","11,087.0","11,389.0","10,945.0","33.21K","1.38%"
"2011년 09월 13일","11,095.0","11,061.0","11,139.0","10,907.0","45.21K","0.31%"
"2011년 09월 12일","11,061.0","10,926.0","11,068.0","10,768.0","43.74K","0.36%"
"2011년 09월 09일","11,021.0","11,297.0","11,371.0","10,925.0","64.30K","-2.41%"
"2011년 09월 08일","11,293.0","11,415.0","11,473.0","11,275.0","105.92K","-1.07%"
"2011년 09월 07일","11,415.0","11,126.0","11,419.0","11,122.0","103.90K","2.58%"
"2011년 09월 06일","11,128.0","11,187.0","11,197.0","10,918.0","159.17K","1.70%"
"2011년 09월 05일","10,942.0","11,177.0","11,184.0","10,919.0","-","-2.37%"
"2011년 09월 02일","11,208.0","11,468.0","11,518.0","11,199.0","119.45K","-2.24%"
"2011년 09월 01일","11,465.0","11,611.0","11,705.0","11,460.0","114.69K","-1.19%"
"2011년 08월 31일","11,603.0","11,492.0","11,700.0","11,469.0","133.28K","0.97%"
"2011년 08월 30일","11,492.0","11,512.0","11,618.0","11,415.0","125.90K","-0.22%"
"2011년 08월 29일","11,517.0","11,266.0","11,527.0","11,246.0","86.29K","2.11%"
"2011년 08월 26일","11,279.0","11,131.0","11,310.0","10,909.0","152.73K","1.33%"
"2011년 08월 25일","11,131.0","11,268.0","11,380.0","11,083.0","148.03K","-1.22%"
"2011년 08월 24일","11,268.0","11,142.0","11,308.0","10,998.0","133.46K","1.14%"
"2011년 08월 23일","11,141.0","10,848.0","11,150.0","10,808.0","144.47K","2.71%"
"2011년 08월 22일","10,847.0","10,803.0","11,034.0","10,713.0","127.07K","0.25%"
"2011년 08월 19일","10,820.0","11,024.0","11,065.0","10,778.0","165.74K","-1.79%"
"2011년 08월 18일","11,017.0","11,378.0","11,381.0","10,856.0","222.03K","-3.20%"
"2011년 08월 17일","11,381.0","11,385.0","11,508.0","11,300.0","117.32K","-0.05%"
"2011년 08월 16일","11,387.0","11,403.0","11,450.0","11,256.0","142.35K","-0.14%"
"2011년 08월 15일","11,403.0","11,268.0","11,447.0","11,243.0","110.97K","1.36%"
"2011년 08월 12일","11,250.0","11,082.0","11,309.0","10,892.0","153.44K","1.50%"
"2011년 08월 11일","11,084.0","10,724.0","11,243.0","10,579.0","241.45K","3.35%"
"2011년 08월 10일","10,725.0","11,194.0","11,263.0","10,646.0","317.15K","-4.19%"
"2011년 08월 09일","11,194.0","10,745.0","11,234.0","10,401.0","339.51K","4.36%"
"2011년 08월 08일","10,726.0","11,159.0","11,321.0","10,705.0","360.23K","-5.93%"
"2011년 08월 05일","11,402.0","11,376.0","11,546.0","11,088.0","330.44K","0.27%"
"2011년 08월 04일","11,371.0","11,816.0","11,898.0","11,311.0","269.12K","-3.78%"
"2011년 08월 03일","11,818.0","11,809.0","11,884.0","11,648.0","200.91K","0.12%"
"2011년 08월 02일","11,804.0","12,042.0","12,090.0","11,783.0","156.87K","-1.96%"
"2011년 08월 01일","12,040.0","12,240.0","12,280.0","11,941.0","159.31K","-0.40%"
"2011년 07월 29일","12,088.0","12,201.0","12,211.0","12,029.0","148.54K","-0.86%"
"2011년 07월 28일","12,193.0","12,249.0","12,333.0","12,172.0","115.64K","-0.42%"
"2011년 07월 27일","12,244.0","12,437.0","12,458.0","12,232.0","139.32K","-1.51%"
"2011년 07월 26일","12,432.0","12,549.0","12,603.0","12,423.0","107.05K","-0.94%"
"2011년 07월 25일","12,550.0","12,536.0","12,604.0","12,433.0","94.23K","-0.56%"
"2011년 07월 22일","12,621.0","12,686.0","12,749.0","12,592.0","95.45K","-0.54%"
"2011년 07월 21일","12,690.0","12,512.0","12,700.0","12,464.0","133.04K","1.46%"
"2011년 07월 20일","12,507.0","12,507.0","12,578.0","12,495.0","89.02K","0.00%"
"2011년 07월 19일","12,507.0","12,354.0","12,552.0","12,334.0","115.65K","1.45%"
"2011년 07월 18일","12,328.0","12,453.0","12,453.0","12,239.0","128.61K","-1.00%"
"2011년 07월 15일","12,452.0","12,389.0","12,459.0","12,329.0","125.42K","0.57%"
"2011년 07월 14일","12,382.0","12,430.0","12,528.0","12,336.0","144.65K","-0.35%"
"2011년 07월 13일","12,425.0","12,413.0","12,555.0","12,385.0","120.25K","0.10%"
"2011년 07월 12일","12,413.0","12,485.0","12,516.0","12,319.0","148.50K","-0.61%"
"2011년 07월 11일","12,489.0","12,598.0","12,598.0","12,414.0","126.77K","-1.00%"
"2011년 07월 08일","12,615.0","12,677.0","12,722.0","12,510.0","122.90K","-0.52%"
"2011년 07월 07일","12,681.0","12,572.0","12,698.0","12,572.0","90.62K","0.89%"
"2011년 07월 06일","12,569.0","12,528.0","12,586.0","12,478.0","97.69K","0.29%"
"2011년 07월 05일","12,533.0","12,515.0","12,559.0","12,476.0","100.18K","-0.10%"
"2011년 07월 04일","12,546.0","12,516.0","12,546.0","12,482.0","-","0.26%"
"2011년 07월 01일","12,514.0","12,345.0","12,534.0","12,330.0","121.99K","1.37%"
"2011년 06월 30일","12,345.0","12,212.0","12,363.0","12,198.0","107.76K","1.04%"
"2011년 06월 29일","12,218.0","12,135.0","12,223.0","12,107.0","124.53K","0.63%"
"2011년 06월 28일","12,141.0","11,995.0","12,144.0","11,954.0","104.74K","1.26%"
"2011년 06월 27일","11,990.0","11,882.0","12,031.0","11,818.0","104.60K","0.92%"
"2011년 06월 24일","11,881.0","11,978.0","12,058.0","11,853.0","130.09K","-0.79%"
